,title,review,star,Product,polarity,subjectivity
54,Good cup to drink in bed,"Good product, use it to moisten my parched throat without getting up at night. However, a drop or two does spill. Wish the spout was a bit narrower. Still it serves my purpose.",4.0 out of 5 stars,soupsp.csv,0.7,0.6000000000000001
55,Great product,"This works well, my hubby loved while i was taking care of him.  It didn't matter the liquid, thick like boost or thin like ice tea, it worked well.  For a bed ridden person, this is a great.",5.0 out of 5 stars,soupsp.csv,0.19999999999999998,0.71875
56,NOT A FEEDING CUP,THIS IS NOT A FEEDING CUP THIS IS A DRINKING CUPO DO BUY IT AS A FEEDING CUP BUT IT IS NOT,5.0 out of 5 stars,soupsp.csv,0.0,0.0
57,Don't be fooled,"Doesn't work as described. According to the description, you should be able to tip this cup without water spilling out as long as you have your finger over the hole. This is not the case. All covering the hole does is slow the flow.",1.0 out of 5 stars,soupsp.csv,0.04999999999999999,0.4749999999999999
58,cup,"too small, doesn't  do the job",1.0 out of 5 stars,soupsp.csv,-0.25,0.4
59,It would leak water all over me when I tried ...,It would leak water all over me when I tried to take my medicine early in the morning.  I finally gave up on it.,2.0 out of 5 stars,soupsp.csv,0.05,0.65
60,He said he could drink and adjust the flow whill laying down.,Just as described,5.0 out of 5 stars,soupsp.csv,0.0,0.0
61,Drinking cup,Cracked already and water went all over,1.0 out of 5 stars,soupsp.csv,0.0,0.0
62,Needed something that my mom could use for her morning ...,Needed something that my mom could use for her morning juice and this works well.  Small/light enough for her little hand and no more spills,5.0 out of 5 stars,soupsp.csv,-0.14583333333333334,0.5
63,Two Stars,Leaks from the lid. I use it for my wife who has MS. Drips on her shirt/dress.,2.0 out of 5 stars,soupsp.csv,0.0,0.0
64,Great for elderly or kids,I love these cups! Easy to drink from with or without a straw. Lids fit tight. Sturdy but lightweight. Pop them in the dishwasher.,5.0 out of 5 stars,soupsp.csv,0.3199404761904762,0.5297619047619048
65,Excellent Cup,This item was purchased for my bed-ridden mother.  This enabled us to provide liquids to her safely.  We used a straw with the cup to make it easier for her to drink.,5.0 out of 5 stars,soupsp.csv,0.5,0.5
66,Four Stars,"This was bought for my mother, who used it daily, without any difficulty.",4.0 out of 5 stars,soupsp.csv,0.0,0.0
67,Five Stars,Works very well for nursing home residents.,5.0 out of 5 stars,soupsp.csv,0.2,0.3
68,Five Stars,Works great!,5.0 out of 5 stars,soupsp.csv,1.0,0.75
69,No vacuum control,Holding your finger over the hole does nothing. The cup makes it easier to drink with less spills but one could choke if unable to lift their head. Disappointing.,1.0 out of 5 stars,soupsp.csv,-0.4222222222222222,0.4222222222222222
70,Good quality,Perfect for my daughter,4.0 out of 5 stars,soupsp.csv,1.0,1.0
71,Spout was too large,"Bought this for my elderly mom who had aspiration problems but the spout opening was too big, same as a straw so never used it. Ended up using baby sippee cups from Dollar Tree.",1.0 out of 5 stars,soupsp.csv,0.0,0.1125
72,Five Stars,Didn't work very good for us......,5.0 out of 5 stars,soupsp.csv,0.9099999999999999,0.7800000000000001
73,Perfect after jaw surgery,Tried many different cups but once I tried this one the hunt was over.,5.0 out of 5 stars,soupsp.csv,0.25,0.55
74,Two Stars,doesn't work for my mother's purpose.  Too small -- I didn't pay attention to dimensions when I ordered,2.0 out of 5 stars,soupsp.csv,-0.25,0.4
75,One Star,Not controlled flow and lid pops off if dropped,1.0 out of 5 stars,soupsp.csv,0.0,0.0
76,Five Stars,Handy for elderly at bed rest.,5.0 out of 5 stars,soupsp.csv,0.6,0.9
77,Great cup!,Wonderful product!  Works well for my husband suffering Parkinson's.,5.0 out of 5 stars,soupsp.csv,1.0,1.0
78,A+,Great,5.0 out of 5 stars,soupsp.csv,0.8,0.75
79,Three Stars,it is ok,3.0 out of 5 stars,soupsp.csv,0.5,0.5
80,Four Stars,This is for my elderly mother-in-law.  It has worked well for her.,4.0 out of 5 stars,soupsp.csv,0.0,0.0
81,Three Stars,They are child size.,3.0 out of 5 stars,soupsp.csv,0.0,0.0
82,Thanks,This was a simple answer to a complex challenge.,5.0 out of 5 stars,soupsp.csv,-0.15,0.37857142857142856
83,Product leaked liquid.,Product leaked liquid.,1.0 out of 5 stars,soupsp.csv,0.0,0.0
84,Three Stars,Didn't help my geriatric mom :(,3.0 out of 5 stars,soupsp.csv,-0.75,1.0
85,just what is required to avoid spilling and controlling the ...,just what is required  to avoid spilling and controlling the flow of liquid.,4.0 out of 5 stars,soupsp.csv,0.0,0.0
86,Save your money!,Save your money! The water flow is extremely difficult to control. I returned it 4 something much better.,1.0 out of 5 stars,soupsp.csv,0.0,0.75
87,No good for a baby or disabled adult,No good.,1.0 out of 5 stars,soupsp.csv,-0.35,0.6000000000000001
88,Very happy costumer,Very happy this product.... recommend,5.0 out of 5 stars,soupsp.csv,1.0,1.0
89,This cup is great for patients with dementia or in our case alzheimers,This cup is great for patients with dementia or in our case alzheimers.  If they throw or drop the cup the top stays on.  Great buy that arrived on time and works as described.  My only suggestion would be a handle for the patient to grasp.,4.0 out of 5 stars,soupsp.csv,0.525,0.75
90,Five Stars,perfect for my ill husband,5.0 out of 5 stars,soupsp.csv,0.25,1.0
91,Great price though,"I have ALS, and I thought this would eliminate my straw difficulties. However, I require others to feed me, so  it's taking more practice. Great price though!!",3.0 out of 5 stars,soupsp.csv,0.75,0.625
92,Two Stars,Cheap,2.0 out of 5 stars,soupsp.csv,0.4,0.7
93,Three Stars,patient has trouble drinking laying down,3.0 out of 5 stars,soupsp.csv,-0.1777777777777778,0.24444444444444446
94,Five Stars,As expected,5.0 out of 5 stars,soupsp.csv,-0.1,0.4
95,Too small and still leaks. If it has a ...,"Too small and still leaks.  If it has a lid, and if it’s for a convalescent, it should be spill proof.",1.0 out of 5 stars,soupsp.csv,-0.25,0.4
96,"Great idea for people that are confined to bed, or that might otherwise spill a drink due to physical limitations or disability.","My father-in-law is stuck in bed, he can't walk, no walker no wheelchair can help him. He was drinking water out of plastic water bottles, he struggled because the bottles would crumble in his hand, thus it reduced the amount of water intake and that's bad, so I found this cup on Amazon. He liked it so much I ordered another the same day the first one arrived. He drinks more water than ever. The pour spout is smooth and works welol without spills. I would recommend this product! Great idea, great product.",5.0 out of 5 stars,soupsp.csv,0.3277777777777778,0.5138888888888888
97,Can puree whole fruit!,"I've been puree whole lemons, limes & grapefruit! Awesome!",5.0 out of 5 stars,soupsp.csv,0.625,0.7
98,Five Stars,Works great,5.0 out of 5 stars,soupsp.csv,0.8,0.75
99,Five Stars,My daughter needed this for jaw surgery. Lifesaving!!,5.0 out of 5 stars,soupsp.csv,0.0,0.0
100,Great cups,Great cups wish these had handles but works great,5.0 out of 5 stars,soupsp.csv,0.8,0.75
101,Quality product no leakage,Just exactly what I was looking for -works great!,5.0 out of 5 stars,soupsp.csv,0.625,0.5
102,Will diffienty buy again,My father loves it.,5.0 out of 5 stars,soupsp.csv,0.0,0.0
103,Five Stars,Great non-spill cup. I have a total of 6 of these and loved it.,5.0 out of 5 stars,soupsp.csv,0.5,0.7666666666666666
104,Life saver,An absolute must have for oral/jaw post-op.,5.0 out of 5 stars,soupsp.csv,0.2,0.9
105,Five Stars,The best for my 89 yo mother that spills beverages daily. High quality. Will buy more.,5.0 out of 5 stars,soupsp.csv,0.415,0.33499999999999996
106,Five Stars,The cup was great for my granddaughter.,5.0 out of 5 stars,soupsp.csv,0.8,0.75
107,Good at keeping a straw stable,"My mother hasn't used these to drink lying down, but they are good at keeping a straw relatively stable and offer some protection from spillage.",5.0 out of 5 stars,soupsp.csv,0.18148148148148147,0.29629629629629634
108,Five Stars,great,5.0 out of 5 stars,soupsp.csv,0.8,0.75
109,Four Stars,The flow cups are nice and were delivered on time.,4.0 out of 5 stars,soupsp.csv,0.6,1.0
110,Five Stars,Great,5.0 out of 5 stars,soupsp.csv,0.8,0.75
111,Five Stars,Worked great for my disables husband.,5.0 out of 5 stars,soupsp.csv,0.8,0.75
112,"The cup its self is fine, just not what was pictured","I did not receive what was pictured. I needed cups with a larger opening for thickened liquids. The cup I received had a small opening and a button to control flow. The cup its self is fine, just not what was pictured, Not what I needed.",1.0 out of 5 stars,soupsp.csv,0.05555555555555556,0.4666666666666666
113,Not the best choice,The lid isn't tight - i'm afraid of spillage and the cup is smaller than I expected.,3.0 out of 5 stars,soupsp.csv,-0.21964285714285714,0.5214285714285715
114,"it was too small, and you could hardly read ...","it was too small, and you could hardly read the marking's in the cup where it's supposed to give you the ounces.",2.0 out of 5 stars,soupsp.csv,-0.27083333333333337,0.4708333333333333
115,how does it work,dont know how it works still fast flo for someone who is laying down could choke how to use know directions,1.0 out of 5 stars,soupsp.csv,0.022222222222222213,0.4444444444444444
116,Vacuum control does not work !,"These cups are OK for someone who can drink pretty well.  However, holding your finger over the hole does NOT stop the flow.  Your designers should try it before they release it!  Also, if the convalescent bites down on the spout it can lever the fairly loose fitting cover off and spill the drink down his front.",2.0 out of 5 stars,soupsp.csv,0.15407763532763533,0.4745014245014245
117,Great All Around Cups,"These cups are great.  I used them for my husband throughout his illness.  Since then, I have moved into a studio apartment and use them to avoid ""mop ups"" in case I tip the cup over - there is minimal liquid to clean up.  My current ones are about 10 years old and still no problems with the lids sealing on.",5.0 out of 5 stars,soupsp.csv,0.2333333333333334,0.53
